AL, B3, 2010062112, 01, CARQ, -24, 118N,  605W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  12, 146N,  688W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  18, 153N,  697W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  24, 162N,  712W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  30, 172N,  717W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  36, 171N,  722W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  42, 176N,  734W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  48, 174N,  743W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, HWRF,  54, 174N,  749W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  12,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  24,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  36,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  48,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  60,   0N,    0W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  72,   0N,    0W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  84,   0N,    0W,  73,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN,  96,   0N,    0W,  80,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN, 108,   0N,    0W,  87,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, IVCN, 120,   0N,    0W,  92,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,   0, 130N,  672W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  12, 140N,  696W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  24, 152N,  722W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  36, 162N,  747W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  48, 169N,  771W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  60, 175N,  793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  72, 180N,  811W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  84, 188N,  828W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR,  96, 197N,  840W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR, 108, 210N,  849W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LBAR, 120, 222N,  855W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,   0, 130N,  672W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  12, 136N,  694W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  24, 143N,  719W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  36, 151N,  743W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  48, 157N,  766W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  60, 163N,  786W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  72, 166N,  803W,  59,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  84, 169N,  817W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM,  96, 174N,  831W,  80,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM, 108, 180N,  843W,  90,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, LGEM, 120, 185N,  854W,  96,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, NGPS,   0, 116N,  664W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, NGPS,   6, 124N,  669W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, NGPS,  12, 125N,  685W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, NGPS,  18, 123N,  699W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  12,   0N,    0W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  24,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  36,   0N,    0W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  48,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  60,   0N,    0W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  72,   0N,    0W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  84,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5,  96,   0N,    0W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5, 108,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHF5, 120,   0N,    0W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHFR,  12,   0N,    0W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHFR,  24,   0N,    0W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHFR,  36,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHFR,  48,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHFR,  60,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHFR,  72,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,   0, 130N,  672W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  12, 136N,  694W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  24, 143N,  719W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  36, 151N,  743W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  48, 157N,  766W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  60, 163N,  786W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  72, 166N,  803W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  84, 169N,  817W,  76,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP,  96, 174N,  831W,  80,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP, 108, 180N,  843W,  84,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, SHIP, 120, 185N,  854W,  88,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,   0, 130N,  672W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  12, 135N,  698W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  24, 140N,  725W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  36, 145N,  752W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  48, 150N,  779W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  60, 156N,  807W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  72, 161N,  834W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  84, 166N,  861W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP,  96, 171N,  889W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP, 108, 176N,  917W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, XTRP, 120, 181N,  944W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062112, 03, ZGFS,   0, 122N,  678W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 01, CARQ, -24, 123N,  632W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, B3, 2010062118, 01, CARQ, -18, 125N,  645W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, B3, 2010062118, 01, CARQ, -12, 128N,  659W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 285,  12, 
AL, B3, 2010062118, 01, CARQ,  -6, 131N,  669W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, B3, 2010062118, 01, CARQ,   0, 135N,  678W,  25, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1011,  120,  30,   0,   0,   L,   0,   X, 290,  11,     INVEST, S, 
AL, B3, 2010062118, 01, CARQ,   0, 135N,  678W,  25, 1010, DB,  50, NEQ,    0,    0,    0,    0, 1011,  120,  30,   0,   0,   L,   0,   X, 290,  11,     INVEST, S, 
AL, B3, 2010062118, 01, CARQ,   0, 135N,  678W,  25, 1010, DB,  64, NEQ,    0,    0,    0,    0, 1011,  120,  30,   0,   0,   L,   0,   X, 290,  11,     INVEST, S, 
AL, B3, 2010062118, 03, AC00,   0, 126N,  681W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AEMN,   0, 128N,  680W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP01,   0, 125N,  681W,  13, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP02,   0, 126N,  678W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP04,   0, 129N,  679W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP05,   0, 123N,  681W,  12, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP09,   0, 130N,  680W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP10,   0, 130N,  679W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP11,   0, 129N,  680W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP14,   0, 126N,  681W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP14,   6, 138N,  692W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP16,   0, 126N,  680W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP17,   0, 129N,  680W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP17,   6, 136N,  689W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP17,  12, 137N,  705W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP19,   0, 129N,  680W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP19,   6, 136N,  689W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP19,  12, 140N,  708W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AP20,   0, 131N,  680W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, AVNO,   0, 125N,  681W,  14, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, BAMD,  12, 144N,  700W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, BAMD,  24, 154N,  722W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, BAMD,  36, 161N,  742W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, BAMD,  48, 166N,  760W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, BAMD,  60, 170N,  777W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, BAMD,  72, 173N,  793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, B3, 2010062118, 03, BAMD,  84, 177N,  808W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
