SH, 04, 2013102012, 72, JAVN,   0,  80S, 1635E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIM,  12,  66S, 1024E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIM,  24,  68S, 1012E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIM,  36,  70S,  996E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIM,  48,  76S,  980E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIM,  72,  90S,  960E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIP,  12,  67S, 1032E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIP,  24,  69S, 1033E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIP,  36,  59S, 1018E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIP,  48,  75S, 1002E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, CLIP,  72,  56S,  978E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, FBAM,  12,  66S, 1034E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, FBAM,  24,  87S, 1037E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, FBAM,  36,  88S, 1031E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, FBAM,  48,  87S, 1025E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, FBAM,  72,  79S, 1003E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, HPAC,  12,  64S, 1029E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, HPAC,  24,  63S, 1020E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, HPAC,  36,  63S, 1009E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, HPAC,  48,  64S,  998E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, HPAC,  72,  68S,  982E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, MBAM,  12,  64S, 1036E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, MBAM,  24,  74S, 1027E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, MBAM,  36,  82S, 1018E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, MBAM,  48,  83S, 1018E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, MBAM,  72,  85S, 1015E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, RECR,  12,  58S, 1031E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, RECR,  24,  52S, 1023E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, RECR,  36,  46S, 1015E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, RECR,  48,  40S, 1007E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, RECR,  72,  36S,  995E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, SBAM,  12,  64S, 1038E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, SBAM,  24,  71S, 1040E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, SBAM,  36,  80S, 1040E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, SBAM,  48,  85S, 1041E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, SBAM,  72,  92S, 1039E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  12,   0N,    0E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  24,   0N,    0E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  36,   0N,    0E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  48,   0N,    0E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  60,   0N,    0E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  72,   0N,    0E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  84,   0N,    0E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D,  96,   0N,    0E,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D, 108,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, ST5D, 120,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,   0,  64S, 1039E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,   6,  71S, 1018E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  12,  63S, 1013E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  18,  63S, 1010E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  24,  64S, 1005E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  30,  65S, 1000E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  36,  65S,  995E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  42,  65S,  990E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  48,  64S,  985E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  54,  64S,  981E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  60,  65S,  976E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  66,  67S,  973E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, WBAR,  72,  71S,  969E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  12,  59S, 1033E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  24,  56S, 1027E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  36,  53S, 1021E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  48,  50S, 1015E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  60,  47S, 1009E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  72,  44S, 1003E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  84,  41S,  997E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP,  96,  38S,  991E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP, 108,  35S,  985E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 03, XTRP, 120,  32S,  979E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,   0,  95S, 1031E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  12,  78S,  994E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  24,  70S,  985E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  36,  76S,  985E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  48,  83S,  995E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  60,  81S,  965E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  72,  95S,  955E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  84, 105S,  936E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN,  96, 115S,  912E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN, 108, 125S,  888E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121500, 72, JAVN, 120, 135S,  860E,  45,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 01, CARQ, -18,  72S, 1045E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 01, CARQ, -12,  75S, 1040E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 01, CARQ,  -6,  78S, 1035E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 01, CARQ,   0,  81S, 1030E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, C12N,   0,  81S, 1030E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, C12N,  12,  74S, 1011E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, C12N,  24,  74S, 1003E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, C12N,  36,  77S, 1000E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, C12N,  48,  78S,  990E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, C12N,  60,  83S,  977E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, C12N,  72,  90S,  965E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLAU,  12,  86S, 1021E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLAU,  24,  92S, 1013E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLAU,  36,  99S, 1004E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLAU,  48, 107S,  995E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLAU,  72, 132S,  989E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIM,  12,  84S, 1033E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIM,  24,  86S, 1032E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIM,  36,  89S, 1031E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIM,  48,  93S, 1033E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIM,  72,  88S, 1071E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIP,  12,  91S, 1029E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIP,  24,  95S, 1025E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIP,  36, 104S,  985E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIP,  48, 106S,  986E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, CLIP,  72, 114S,  941E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, COXX,   0,  81S, 1030E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, COXX,  12,  74S, 1011E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, COXX,  24,  74S, 1003E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, COXX,  36,  77S, 1000E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, COXX,  48,  78S,  990E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, COXX,  60,  83S,  977E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, COXX,  72,  90S,  965E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, FBAM,  12,  86S, 1019E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, FBAM,  24,  79S, 1004E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, FBAM,  36,  62S,  984E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, FBAM,  48,  54S,  969E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, FBAM,  72,  33S,  943E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, HPAC,  12,  85S, 1026E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, HPAC,  24,  90S, 1021E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, HPAC,  36,  94S, 1015E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, HPAC,  48,  99S, 1011E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, HPAC,  72, 102S, 1021E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  12,  68S, 1007E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  24,  67S, 1002E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  36,  72S, 1004E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  48,  75S,  995E,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  60,  82S,  977E,  79,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  72,  93S,  961E,  94,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  84, 103S,  940E, 105,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1,  96, 113S,  916E, 108,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1, 108, 123S,  890E, 113,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS1, 120, 133S,  864E, 108,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  12,  68S, 1007E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  24,  67S, 1002E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  36,  72S, 1004E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  48,  75S,  995E,  60,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  60,  82S,  977E,  75,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  72,  93S,  961E,  89,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  84, 103S,  940E,  98,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5,  96, 113S,  916E, 101,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5, 108, 123S,  890E, 105,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAS5, 120, 133S,  864E, 101,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,   0,  80S, 1030E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  12,  68S, 1007E,  17,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  24,  67S, 1002E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  36,  72S, 1004E,  24,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  48,  75S,  995E,  27,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  60,  82S,  977E,  28,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  72,  93S,  961E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  84, 103S,  940E,  32,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI,  96, 113S,  916E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI, 108, 123S,  890E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, JAVI, 120, 133S,  864E,  45,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, MBAM,  12,  85S, 1021E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, MBAM,  24,  85S, 1017E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, MBAM,  36,  86S, 1019E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, MBAM,  48,  88S, 1022E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, MBAM,  72,  95S, 1041E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, RECR,  12,  93S, 1026E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, RECR,  24, 101S, 1026E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, RECR,  36, 110S, 1023E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, RECR,  48, 118S, 1021E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, RECR,  72, 138S, 1007E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, S5XX,   0,   0N,    0W,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, S5XX,  12,   0N,    0W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, S5XX,  24,   0N,    0W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 04, 2013121506, 03, S5XX,  36,   0N,    0W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
