EP, 02, 2005062012, 01, CARQ, -24, 140N,  956W,  20,    0, WV,  34, AAA,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E,  24, 148N, 1005W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E,  36, 158N, 1021W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E,  48, 166N, 1044W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E,  60, 170N, 1066W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E,  72, 174N, 1088W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E,  84, 177N, 1108W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E,  96, 180N, 1128W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E, 108, 183N, 1147W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P91E, 120, 185N, 1166W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P9UK,   0, 140N,  980W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P9UK,  12, 141N,  992W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P9UK,  24, 147N, 1006W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P9UK,  36, 155N, 1023W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P9UK,  48, 159N, 1046W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P9UK,  60, 161N, 1074W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, P9UK,  72, 163N, 1104W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,   0,   0N,    0W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  12,   0N,    0W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  24,   0N,    0W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  36,   0N,    0W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  48,   0N,    0W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  60,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  72,   0N,    0W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  84,   0N,    0W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5,  96,   0N,    0W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5, 108,   0N,    0W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHF5, 120,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHFR,  12,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHFR,  24,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHFR,  36,   0N,    0W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHFR,  48,   0N,    0W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHFR,  60,   0N,    0W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHFR,  72,   0N,    0W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,   0, 140N,  980W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  12, 145N,  997W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  24, 148N, 1021W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  36, 156N, 1050W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  48, 164N, 1082W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  60, 171N, 1116W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  72, 175N, 1148W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  84, 177N, 1176W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP,  96, 176N, 1200W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP, 108, 177N, 1218W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHIP, 120, 174N, 1231W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,   0, 140N,  980W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  12, 145N,  997W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  24, 148N, 1021W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  36, 156N, 1050W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  48, 164N, 1082W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  60, 171N, 1116W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  72, 175N, 1148W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  84, 177N, 1176W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS,  96, 176N, 1200W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS, 108, 177N, 1218W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, SHNS, 120, 174N, 1231W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  12, 140N,  992W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  24, 140N, 1004W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  36, 140N, 1016W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  48, 140N, 1028W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  60, 140N, 1040W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  72, 140N, 1052W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  84, 140N, 1064W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP,  96, 140N, 1076W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP, 108, 140N, 1088W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062012, 03, XTRP, 120, 140N, 1100W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 01, CARQ, -24, 133N,  957W,  20,    0, LO,  34, AAA,    0,    0,    0,    0, 
EP, 02, 2005062018, 01, CARQ, -18, 133N,  969W,  20,    0, LO,  34, AAA,    0,    0,    0,    0, 
EP, 02, 2005062018, 01, CARQ, -12, 133N,  975W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,   6, 
EP, 02, 2005062018, 01, CARQ,  -6, 133N,  981W,  20,    0, LO,  34, AAA,    0,    0,    0,    0, 
EP, 02, 2005062018, 01, CARQ,   0, 133N,  987W,  20, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1010,  150,  60,   0,   0,   E,   0,   X, 270,   6,     INVEST, M, 
EP, 02, 2005062018, 01, CARQ,   0, 133N,  987W,  20, 1008, LO,  50, NEQ,    0,    0,    0,    0, 1010,  150,  60,   0,   0,   E,   0,   X, 270,   6,     INVEST, M, 
EP, 02, 2005062018, 01, CARQ,   0, 133N,  987W,  20, 1008, LO,  64, NEQ,    0,    0,    0,    0, 1010,  150,  60,   0,   0,   E,   0,   X, 270,   6,     INVEST, M, 
EP, 02, 2005062018, 03, BAMD,  12, 137N, 1007W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD,  24, 144N, 1033W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD,  36, 152N, 1064W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD,  48, 162N, 1098W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD,  60, 168N, 1131W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD,  72, 171N, 1164W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD,  84, 170N, 1194W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD,  96, 170N, 1222W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD, 108, 171N, 1243W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMD, 120, 169N, 1261W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  12, 136N, 1005W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  24, 142N, 1031W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  36, 151N, 1062W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  48, 160N, 1096W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  60, 167N, 1131W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  72, 172N, 1166W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  84, 172N, 1195W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM,  96, 171N, 1220W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM, 108, 170N, 1236W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMM, 120, 167N, 1251W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  12, 137N, 1006W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  24, 142N, 1032W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  36, 148N, 1061W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  48, 154N, 1095W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  60, 159N, 1128W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  72, 162N, 1159W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  84, 164N, 1183W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS,  96, 165N, 1199W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS, 108, 165N, 1209W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, BAMS, 120, 162N, 1216W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLIP,  12, 134N,  998W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLIP,  24, 138N, 1009W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLIP,  36, 145N, 1021W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLIP,  48, 151N, 1038W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLIP,  60, 152N, 1058W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLIP,  72, 153N, 1075W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  12, 135N, 1000W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  24, 139N, 1012W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  36, 143N, 1025W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  48, 149N, 1038W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  60, 156N, 1052W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  72, 161N, 1066W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  84, 166N, 1081W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5,  96, 170N, 1094W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5, 108, 175N, 1110W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, CLP5, 120, 179N, 1123W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,   0, 133N,  987W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  12, 136N, 1005W,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  24, 142N, 1031W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  36, 151N, 1062W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  48, 160N, 1096W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  60, 167N, 1131W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  72, 172N, 1166W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  84, 172N, 1195W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP,  96, 171N, 1220W,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP, 108, 170N, 1236W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSHP, 120, 167N, 1251W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSNS,   0, 133N,  987W,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSNS,  12, 136N, 1005W,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSNS,  24, 142N, 1031W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSNS,  36, 151N, 1062W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSNS,  48, 160N, 1096W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSNS,  60, 167N, 1131W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 02, 2005062018, 03, DSNS,  72, 172N, 1166W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
