EP, 10, 2005091200,   , BEST,   0, 148N, 1145W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  170,  20,  40,   0,   E,   0,    ,   0,   0,     NONAME, M, 
EP, 10, 2005092218,   , BEST,   0, 201N, 1485W,  70,  982, HU,  34, NEQ,   95,   85,   75,   90, 1010,  160,  20,  85,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092218,   , BEST,   0, 201N, 1485W,  70,  982, HU,  50, NEQ,   50,   40,   40,   45, 1010,  160,  20,  85,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092218,   , BEST,   0, 201N, 1485W,  70,  982, HU,  64, NEQ,   20,   15,   15,   20, 1010,  160,  20,  85,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092300,   , BEST,   0, 208N, 1491W,  60,  989, TS,  34, NEQ,   95,   85,   75,   90, 1010,  160,  20,  75,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092300,   , BEST,   0, 208N, 1491W,  60,  989, TS,  50, NEQ,   50,   40,   40,   45, 1010,  160,  20,  75,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092306,   , BEST,   0, 214N, 1496W,  55,  995, TS,  34, NEQ,  100,   50,   50,   80, 1010,  160,  20,  65,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092306,   , BEST,   0, 214N, 1496W,  55,  995, TS,  50, NEQ,   40,   20,   20,   20, 1010,  160,  20,  65,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092312,   , BEST,   0, 219N, 1500W,  45, 1000, TS,  34, NEQ,   85,   30,   30,   70, 1010,  160,  20,  60,   0,   E,   0,    ,   0,   0,       JOVA, M, 
EP, 10, 2005092318,   , BEST,   0, 223N, 1504W,  35, 1005, TS,  34, NEQ,   70,   30,   30,   70, 1010,  160,  20,  45,   0,   E,   0,    ,   0,   0,       JOVA, M, 
EP, 10, 2005092400,   , BEST,   0, 228N, 1511W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 1012,  160,  20,  40,   0,   E,   0,    ,   0,   0,       JOVA, M, 
EP, 10, 2005092406,   , BEST,   0, 230N, 1521W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 1014,  140,  30,  40,   0,   E,   0,    ,   0,   0,       JOVA, S, 
EP, 10, 2005092412,   , BEST,   0, 231N, 1530W,  25, 1014, TD,   0,    ,    0,    0,    0,    0, 1014,  120,  30,  35,   0,   E,   0,    ,   0,   0,       JOVA, S, 
EP, 10, 2005092418,   , BEST,   0, 233N, 1538W,  25, 1014, TD,   0,    ,    0,    0,    0,    0, 1015,  120,  30,  35,   0,   E,   0,    ,   0,   0,       JOVA, S, 
EP, 10, 2005092500,   , BEST,   0, 237N, 1546W,  20, 1015, TD,   0,    ,    0,    0,    0,    0, 1016,   90,  30,  25,   0,   E,   0,    ,   0,   0,       JOVA, S, 
