WP, 01, 2018010112, 01, CARQ, -24,  86N, 1338E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 01, 2018010112, 01, CARQ, -18,  88N, 1310E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 01, 2018010112, 01, CARQ, -12,  89N, 1297E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X, 276,  14,     INVEST,  , 
WP, 01, 2018010112, 01, CARQ,  -6,  91N, 1282E,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 01, 2018010112, 01, CARQ,   0,  91N, 1269E,  20, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   W,   0,   X, 275,  14,     INVEST, S, 
WP, 01, 2018010112, 01, CARQ,   0,  91N, 1269E,  20, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   W,   0,   X, 275,  14,     INVEST, S, 
WP, 01, 2018010112, 01, CARQ,   0,  91N, 1269E,  20, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   W,   0,   X, 275,  14,     INVEST, S, 
WP, 01, 2018010112, 03, AEMN,   0,  89N, 1266E,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, AVNO,  84, 146N, 1099E,  37, 1001, XX,  34, NEQ,   31,   35,   27,    0, 
WP, 01, 2018010112, 03, AVNO,  90, 155N, 1100E,  35, 1001, XX,  34, NEQ,   31,   35,    0,    0, 
WP, 01, 2018010112, 03, AVNO,  96, 164N, 1101E,  36, 1002, XX,  34, NEQ,   28,    0,    0,    0, 
WP, 01, 2018010112, 03, AVNO, 102, 172N, 1104E,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, AVNO, 108, 180N, 1106E,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, AVNO, 114, 187N, 1110E,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, AVNO, 120, 195N, 1114E,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, AVNO, 126, 204N, 1114E,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, AVNO, 132, 223N, 1117E,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  12,  93N, 1244E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  24,  96N, 1221E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  36,  99N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  48, 100N, 1182E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  60, 101N, 1164E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  72, 104N, 1146E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  84, 108N, 1131E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120,  96, 112N, 1118E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120, 108, 116N, 1107E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, C120, 120, 120N, 1100E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CEMN,   0,  90N, 1268E,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0,   23,    1,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN,   6,  86N, 1245E,  22, 1004, XX,  34, NEQ,    0,    0,    0,    0,   40,    1,   2,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  12,  83N, 1221E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,   45,    1,   4,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  18,  80N, 1202E,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0,   46,    2,   4,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  24,  81N, 1187E,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0,   54,    2,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  30,  83N, 1170E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0,   75,    2,   4,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  36,  87N, 1153E,  27, 1004, XX,  34, NEQ,    0,    0,    0,    0,   78,    2,   2,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  42,  90N, 1137E,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0,   82,    2,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  48,  93N, 1126E,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0,   93,    2,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  54,  96N, 1117E,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0,   96,    2,   4,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  60, 100N, 1110E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0,   93,    2,   4,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  66, 106N, 1105E,  22, 1005, XX,  34, NEQ,    0,    0,    0,    0,  100,    2,   4,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  72, 111N, 1100E,  21, 1005, XX,  34, NEQ,    0,    0,    0,    0,  111,    2,   5,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  78, 118N, 1098E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0,  122,    2,   5,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  84, 124N, 1095E,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0,  144,    2,   5,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  90, 129N, 1097E,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0,  149,    1,   5,   0,   0, 
WP, 01, 2018010112, 03, CEMN,  96, 134N, 1097E,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0,  152,    1,   5,   0,   0, 
WP, 01, 2018010112, 03, CEMN, 102, 140N, 1096E,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0,  159,    1,   5,   0,   0, 
WP, 01, 2018010112, 03, CEMN, 108, 146N, 1094E,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0,  182,    1,   5,   0,   0, 
WP, 01, 2018010112, 03, CEMN, 114, 157N, 1104E,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0,  144,    1,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN, 120, 162N, 1106E,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0,  152,    1,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN, 126, 174N, 1111E,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0,  147,    1,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN, 132, 177N, 1115E,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0,  143,    1,   3,   0,   0, 
WP, 01, 2018010112, 03, CEMN, 138, 183N, 1117E,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0,  150,    1,   4,   0,   0, 
WP, 01, 2018010112, 03, CLIM,  12,  96N, 1247E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIM,  24, 101N, 1226E,  11,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIM,  36, 106N, 1213E,  10,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIM,  48, 119N, 1203E,   5,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIM,  72, 128N, 1212E,   2,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIP,  12,  95N, 1245E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIP,  24, 100N, 1223E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIP,  36, 105N, 1202E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIP,  48, 109N, 1184E,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CLIP,  72, 112N, 1148E,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, CTCX,   0,  88N, 1268E,  31, 1004, XX,  34, NEQ,    0,    0,    0,  294,    0,    0,  94,   0,   0, 
WP, 01, 2018010112, 03, CTCX,   6,  90N, 1241E,  42,  999, XX,  34, NEQ,   99,   17,   16,   85,    0,    0,  30,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  12,  91N, 1220E,   0, 1000, XX,  34, NEQ,  349,   39,    0,  101, 
WP, 01, 2018010112, 03, CTCX,  18,  92N, 1201E,  49,  999, XX,  34, NEQ,  199,    0,   30,   91,    0,    0,  27,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  24,  91N, 1183E,  47,  993, XX,  34, NEQ,  231,   28,   17,   91,    0,    0,  54,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  30,  93N, 1167E,  52,  997, XX,  34, NEQ,  160,   17,   37,  113,    0,    0,  63,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  30,  93N, 1167E,  52,  997, XX,  50, NEQ,    0,    0,    0,   66,    0,    0,  63,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  36,  96N, 1149E,  55,  994, XX,  34, NEQ,  181,   19,   35,  103,    0,    0,  14,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  36,  96N, 1149E,  55,  994, XX,  50, NEQ,    0,    0,    0,   20,    0,    0,  14,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  42,  95N, 1134E,  45,  997, XX,  34, NEQ,  191,   41,   50,  158,    0,    0,  31,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  48,  98N, 1124E,  46,  998, XX,  34, NEQ,  182,    0,   37,  148,    0,    0,  29,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  54,  97N, 1112E,  45, 1002, XX,  34, NEQ,  210,    0,    0,  107,    0,    0,  25,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  60,  94N, 1100E,  42, 1001, XX,  34, NEQ,  211,    0,    0,  117,    0,    0,  36,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  66,  88N, 1088E,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  62,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  72,  82N, 1081E,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  60,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  78,  78N, 1073E,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  61,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  84,  82N, 1066E,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  93,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  90,  86N, 1056E,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  31,   0,   0, 
WP, 01, 2018010112, 03, CTCX,  96,  87N, 1047E,  22, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  57,   0,   0, 
WP, 01, 2018010112, 03, CTCX, 102,  89N, 1036E,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  23,   0,   0, 
WP, 01, 2018010112, 03, CTCX, 108,  95N, 1022E,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  18,   0,   0, 
WP, 01, 2018010112, 03, CTCX, 114,  98N, 1016E,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  51,   0,   0, 
WP, 01, 2018010112, 03, CTCX, 120, 100N, 1006E,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  82,   0,   0, 
WP, 01, 2018010112, 03, ECMF,   0,  88N, 1265E,  34, 1003,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,   6,  91N, 1244E,  35, 1001,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  12,  88N, 1234E,  33, 1002,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  18, 100N, 1206E,  40, 1001,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  24,  96N, 1188E,  42, 1002,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  30,  96N, 1165E,  48,  996,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  36, 100N, 1148E,  49,  993,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  42, 101N, 1133E,  47,  994,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  48, 100N, 1123E,  37,  996,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  54, 103N, 1111E,  41,  997,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  60, 106N, 1101E,  44,  997,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  66, 108N, 1099E,  34, 1000,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, ECMF,  72, 108N, 1095E,  33, 1003,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,   0,  90N, 1267E,  41, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,   6,  90N, 1245E,  37, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  12,  91N, 1230E,  35, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  18,  92N, 1208E,  39, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  24,  91N, 1186E,  43, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  30,  92N, 1166E,  41,  999, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  36,  95N, 1149E,  41, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  42,  99N, 1134E,  41,  998, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  48,  99N, 1121E,  41,  999, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  54,  99N, 1109E,  39, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  60, 101N, 1101E,  38, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  66, 103N, 1093E,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  72, 104N, 1087E,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  78, 105N, 1080E,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  84, 105N, 1074E,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  90, 106N, 1073E,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN,  96, 104N, 1068E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN, 102, 113N, 1061E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN, 108, 111N, 1049E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EEMN, 114, 126N, 1033E,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, EGRR,   0,  70N, 1249E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 44, EGRR,   0,  70N, 1249E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, FBAM,  12,  95N, 1237E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, FBAM,  24, 103N, 1199E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, FBAM,  36, 116N, 1163E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, FBAM,  48, 133N, 1133E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, FBAM,  72, 177N, 1120E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, HPAC,  12,  95N, 1244E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, HPAC,  24,  98N, 1220E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, HPAC,  36, 102N, 1199E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, HPAC,  48, 109N, 1180E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, HPAC,  72, 116N, 1157E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2018010112, 03, HWRF,   0,  89N, 1263E,  36, 1006, XX,  34, NEQ,  337,    0,    0,  372,    0,    0, 117,   0,   0, 
WP, 01, 2018010112, 03, HWRF,   6,  89N, 1240E,  39,  999, XX,  34, NEQ,  166,   19,    0,  223, 1003,   19, 159,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  12,  91N, 1220E,  46,  995, XX,  34, NEQ,  209,   26,   39,  288,    0,    0, 139,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  18,  92N, 1200E,  56,  987, XX,  34, NEQ,  270,   31,   37,  260, 1003,   43,  14,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  18,  92N, 1200E,  56,  987, XX,  50, NEQ,   22,   14,    0,   22, 1003,   43,  14,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  24,  95N, 1182E,  53,  990, XX,  34, NEQ,  291,   36,   44,   84, 1006,   65,  14,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  24,  95N, 1182E,  53,  990, XX,  50, NEQ,   22,    0,   10,   21, 1006,   65,  14,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  30, 100N, 1164E,  67,  984, XX,  34, NEQ,  198,   25,   50,   74,  996,   14,   9,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  30, 100N, 1164E,  67,  984, XX,  50, NEQ,   25,   10,   12,   31,  996,   14,   9,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  30, 100N, 1164E,  67,  984, XX,  64, NEQ,   14,    0,    0,   14,  996,   14,   9,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  36, 104N, 1151E,  54,  990, XX,  34, NEQ,  164,   37,   34,   88, 1006,   47,  20,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  36, 104N, 1151E,  54,  990, XX,  50, NEQ,   26,   25,    0,    0, 1006,   47,  20,   0,   0, 
WP, 01, 2018010112, 03, HWRF,  42, 111N, 1138E,  53,  990, XX,  34, NEQ,  178,   51,   76,  109, 1002,   37,  13,   0,   0, 
