WP, 27, 2018090600, 03, ECMF,   0, 128N, 1202E,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 03, EEMN, 210, 242N, 1059E,  17, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 03, EEMN, 216, 252N, 1050E,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 03, EEMN, 222, 251N, 1020E,  16, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 03, JGSM,   0, 210N, 1292E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090600, 03, JGSM,   6, 219N, 1278E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090600, 23, RJTD,   0, 210N, 1292E,  30, 1004,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090600, 23, RJTD,  24, 252N, 1255E,  35, 1000,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090600, 44, EGRR,   0, 218N, 1288E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090600, 44, EGRR,  12, 225N, 1271E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090600, 44, EGRR,  24, 244N, 1258E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090600, 71, JNVG,   0, 162N, 1196E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 71, JNVG,  12, 165N, 1208E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 71, JNVG,  24, 133N, 1204E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,   0, 125N, 1208E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  12, 135N, 1210E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  24, 155N, 1220E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  36, 166N, 1234E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  48, 184N, 1235E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  60, 198N, 1245E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  72, 205N, 1252E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  84, 215N, 1253E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN,  96, 215N, 1245E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN, 108, 215N, 1237E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 72, JAVN, 120, 205N, 1234E,  55,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,   0, 127N, 1195E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,  12, 138N, 1219E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,  24, 149N, 1228E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,  36, 160N, 1237E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,  48, 172N, 1244E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,  60, 179N, 1257E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,  72, 186N, 1262E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090600, 74, JJGS,  84, 190N, 1267E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 27, 2018090606, 01, CARQ, -18, 132N, 1180E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 01, CARQ, -12, 133N, 1185E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 01, CARQ,  -6, 133N, 1190E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 01, CARQ,   0, 133N, 1195E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  12, 134N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  24, 137N, 1204E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  36, 142N, 1206E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  48, 149N, 1206E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  60, 157N, 1206E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  72, 164N, 1204E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  84, 171N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120,  96, 178N, 1198E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120, 108, 185N, 1194E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, C120, 120, 192N, 1192E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIM,  12, 141N, 1178E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIM,  24, 150N, 1159E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIM,  36, 158N, 1141E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIM,  48, 165N, 1124E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIM,  72, 182N, 1108E,  13,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIP,  12, 139N, 1203E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIP,  24, 146N, 1205E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIP,  36, 151N, 1207E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIP,  48, 153N, 1206E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, CLIP,  72, 151N, 1201E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, FBAM,  12, 136N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, FBAM,  24, 147N, 1200E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, FBAM,  36, 160N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, FBAM,  48, 169N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, FBAM,  72, 175N, 1204E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, HPAC,  12, 137N, 1191E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, HPAC,  24, 141N, 1187E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, HPAC,  36, 145N, 1183E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, HPAC,  48, 149N, 1180E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, HPAC,  72, 157N, 1182E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, JGSM,   0, 220N, 1285E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, JGSM,   6, 225N, 1270E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, MBAM,  12, 137N, 1204E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, MBAM,  24, 151N, 1212E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, MBAM,  36, 166N, 1223E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, MBAM,  48, 178N, 1234E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, MBAM,  72, 192N, 1252E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, SBAM,  12, 137N, 1204E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, SBAM,  24, 152N, 1213E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, SBAM,  36, 168N, 1225E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, SBAM,  48, 182N, 1238E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, SBAM,  72, 201N, 1255E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  12,   0N,    0E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  24,   0N,    0E,  19,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  36,   0N,    0E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  48,   0N,    0E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  60,   0N,    0E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  72,   0N,    0E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  84,   0N,    0E,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D,  96,   0N,    0E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D, 108,   0N,    0E,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, ST5D, 120,   0N,    0E,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,   0, 133N, 1195E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  12, 133N, 1203E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  24, 133N, 1208E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  36, 134N, 1211E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  48, 134N, 1211E,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  60, 135N, 1210E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  72, 135N, 1206E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  84, 135N, 1202E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP,  96, 135N, 1196E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP, 108, 135N, 1189E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP, 120, 134N, 1182E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP, 132, 134N, 1174E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP, 144, 133N, 1165E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP, 156, 131N, 1156E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TCLP, 168, 130N, 1147E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,   0, 130N, 1198E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,   6, 129N, 1204E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  12, 132N, 1211E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  18, 137N, 1217E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  24, 144N, 1224E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  30, 150N, 1233E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  36, 157N, 1243E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  42, 163N, 1254E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  48, 170N, 1264E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  54, 176N, 1269E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  60, 183N, 1273E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  66, 187N, 1274E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  72, 192N, 1274E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  78, 196N, 1273E,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  84, 200N, 1269E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  90, 206N, 1263E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN,  96, 211N, 1252E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN, 102, 214N, 1239E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN, 108, 216N, 1228E,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN, 114, 217N, 1218E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN, 120, 217N, 1210E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN, 126, 215N, 1202E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN, 132, 212N, 1195E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, TMMN, 138, 209N, 1187E,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,   0, 133N, 1195E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,   6, 146N, 1215E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  12, 155N, 1214E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  18, 164N, 1207E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  24, 148N, 1188E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  30, 158N, 1189E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  36, 166N, 1189E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  42, 173N, 1190E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  48, 179N, 1189E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  54, 185N, 1186E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  60, 189N, 1180E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  66, 192N, 1175E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, WBAR,  72, 194N, 1171E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  12, 133N, 1205E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  24, 133N, 1215E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  36, 133N, 1225E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  48, 133N, 1235E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  60, 133N, 1245E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  72, 133N, 1255E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  84, 133N, 1265E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP,  96, 133N, 1275E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP, 108, 133N, 1285E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 03, XTRP, 120, 133N, 1295E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 23, RJTD,   0, 220N, 1285E,  30, 1004,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 23, RJTD,  24, 253N, 1260E,  35, 1000,   ,   0,    ,    0,    0,    0,    0, 
WP, 27, 2018090606, 71, JNVG,   0, 121N, 1203E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
