AL, 96, 2011090618, 01, CARQ, -24, 230N,  950W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ, -18, 219N,  945W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ, -12, 215N,  943W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 153,   5,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ,  -6, 210N,  940W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 03,  NAM,   0, 194N,  929W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DRCL,  48, 156N,  815W,  50,    0, TS,  34, NEQ,   69,   57,   46,   55, 
AL, 96, 2011102200, 03, DRCL,  48, 156N,  815W,  50,    0, TS,  50, NEQ,   31,    0,    0,    0, 
AL, 96, 2011102200, 03, DRCL,  72, 176N,  830W,  70,    0, HU,  34, NEQ,  108,   90,   78,   93, 
AL, 96, 2011102200, 03, DRCL,  72, 176N,  830W,  70,    0, HU,  50, NEQ,   52,   46,   42,   47, 
AL, 96, 2011102200, 03, DRCL,  72, 176N,  830W,  70,    0, HU,  64, NEQ,   31,   29,    0,   29, 
AL, 96, 2011102200, 03, DRCL,  96, 191N,  846W,  85,    0, HU,  34, NEQ,  124,  108,   96,  109, 
AL, 96, 2011102200, 03, DRCL,  96, 191N,  846W,  85,    0, HU,  50, NEQ,   66,   60,   56,   61, 
AL, 96, 2011102200, 03, DRCL,  96, 191N,  846W,  85,    0, HU,  64, NEQ,   42,   39,   37,   39, 
AL, 96, 2011102200, 03, DRCL, 120, 207N,  855W,  95,    0, HU,  34, NEQ,  131,  119,  106,  116, 
AL, 96, 2011102200, 03, DRCL, 120, 207N,  855W,  95,    0, HU,  50, NEQ,   74,   69,   64,   68, 
AL, 96, 2011102200, 03, DRCL, 120, 207N,  855W,  95,    0, HU,  64, NEQ,   48,   46,   43,   45, 
AL, 96, 2011102200, 03, DSHP,   0, 127N,  807W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  12, 132N,  810W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  24, 139N,  810W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  36, 144N,  811W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  48, 159N,  815W,  59,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  60, 168N,  821W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  72, 174N,  828W,  72,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  84, 181N,  835W,  77,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP,  96, 191N,  843W,  79,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP, 108, 198N,  851W,  80,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, DSHP, 120, 203N,  859W,  74,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, EMX2,   0, 127N,  807W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, EMX2,  12, 129N,  808W,  23,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, EMX2,  24, 138N,  810W,  21,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, EMX2,  36, 148N,  813W,  22,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, EMX2,  48, 160N,  819W,  24,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, EMX2,  60, 171N,  827W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, EMX2,  72, 181N,  835W,  39,    0,   ,  34, NEQ,   12,    0,   32,   11, 
AL, 96, 2011102200, 03, EMX2,  84, 188N,  842W,  46,    0,   ,  34, NEQ,   45,   11,   11,   31, 
AL, 96, 2011102200, 03, EMX2,  96, 195N,  849W,  49,    0,   ,  34, NEQ,   60,   43,   11,   24, 
AL, 96, 2011102200, 03, EMX2, 108, 204N,  853W,  46,    0,   ,  34, NEQ,   65,   60,   40,   45, 
AL, 96, 2011102200, 03, EMX2, 120, 217N,  854W,  46,    0,   ,  34, NEQ,   62,   59,   41,   39, 
AL, 96, 2011102200, 03, EMX2, 132, 234N,  850W,  45,    0,   ,  34, NEQ,   58,   41,   11,   13, 
AL, 96, 2011102200, 03, EMX2, 144, 258N,  843W,  41,    0,   ,  34, NEQ,   46,   10,    6,   10, 
AL, 96, 2011102200, 03, EMX2, 156, 283N,  821W,  36,    0,   ,  34, NEQ,   12,    0,   16,    3, 
AL, 96, 2011102200, 03, EMX2, 168, 310N,  788W,  34,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,   0, 127N,  807W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  12, 121N,  809W,  26,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  24, 123N,  808W,  27,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  36, 128N,  807W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  48, 133N,  806W,  24,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  60, 140N,  806W,  26,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  72, 150N,  815W,  34,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  84, 156N,  831W,  49,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I,  96, 160N,  847W,  64,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I, 108, 161N,  862W,  69,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I, 120, 161N,  873W,  66,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GF5I, 132, 161N,  881W,  54,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,   0, 131N,  805W,  22, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,   6, 129N,  810W,  27, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  12, 128N,  812W,  30, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  18, 126N,  814W,  44,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  24, 126N,  815W,  42,  997,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  30, 131N,  812W,  46,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  36, 134N,  813W,  51,  992,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  42, 140N,  814W,  66,  986,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  48, 145N,  816W,  68,  982,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  54, 150N,  818W,  75,  976,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  60, 155N,  823W,  94,  966,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  66, 158N,  829W, 104,  957,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  72, 160N,  834W, 110,  951,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  78, 162N,  841W, 111,  948,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  84, 163N,  847W, 106,  950,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  90, 164N,  855W, 106,  951,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5,  96, 167N,  860W, 106,  951,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5, 102, 168N,  868W, 107,  948,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5, 108, 169N,  875W, 106,  950,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5, 114, 171N,  880W, 105,  948,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5, 120, 175N,  886W,  73,  961,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFD5, 126, 178N,  890W,  50,  973,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDI,   0, 127N,  807W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,   0, 130N,  806W,  25, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,   6, 128N,  811W,  31, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  12, 127N,  813W,  44,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  18, 126N,  815W,  49,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  24, 129N,  813W,  50,  991,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  30, 132N,  814W,  60,  985,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  36, 137N,  814W,  73,  977,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  42, 142N,  815W,  87,  966,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  48, 148N,  817W,  94,  962,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  54, 152N,  821W,  97,  959,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  60, 155N,  826W, 106,  952,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  66, 157N,  832W, 109,  951,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  72, 157N,  836W, 109,  951,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  78, 157N,  841W, 101,  955,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  84, 156N,  846W,  84,  969,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  90, 156N,  852W,  69,  980,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL,  96, 158N,  856W,  63,  983,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL, 102, 160N,  861W,  58,  984,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL, 108, 162N,  869W,  63,  985,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL, 114, 163N,  877W,  61,  984,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL, 120, 162N,  882W,  55,  983,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDL, 126, 163N,  885W,  47,  988,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDT,   0, 125N,  805W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDT,   6, 123N,  810W,  34, 1003, XX,  34, NEQ,    0,    0,   50,    0, 
AL, 96, 2011102200, 03, GFDT,  12, 124N,  812W,  42, 1001, XX,  34, NEQ,    0,   62,   75,   68, 
AL, 96, 2011102200, 03, GFDT,  18, 123N,  813W,  47, 1000, XX,  34, NEQ,   41,   75,   73,   28, 
AL, 96, 2011102200, 03, GFDT,  24, 127N,  812W,  51,  997, XX,  34, NEQ,   52,   75,   42,   36, 
AL, 96, 2011102200, 03, GFDT,  24, 127N,  812W,  51,  997, XX,  50, NEQ,    0,   31,    0,    0, 
AL, 96, 2011102200, 03, GFDT,  30, 130N,  812W,  55,  996, XX,  34, NEQ,   63,   74,   53,   52, 
AL, 96, 2011102200, 03, GFDT,  30, 130N,  812W,  55,  996, XX,  50, NEQ,   28,   33,   32,    0, 
AL, 96, 2011102200, 03, GFDT,  36, 135N,  812W,  65,  994, XX,  34, NEQ,   66,   69,   65,   63, 
AL, 96, 2011102200, 03, GFDT,  36, 135N,  812W,  65,  994, XX,  50, NEQ,   33,   39,   34,   37, 
AL, 96, 2011102200, 03, GFDT,  36, 135N,  812W,  65,  994, XX,  64, NEQ,   22,    0,    0,    0, 
AL, 96, 2011102200, 03, GFDT,  42, 140N,  813W,  80,  992, XX,  34, NEQ,   82,   73,   64,   77, 
AL, 96, 2011102200, 03, GFDT,  42, 140N,  813W,  80,  992, XX,  50, NEQ,   42,   43,   37,   39, 
AL, 96, 2011102200, 03, GFDT,  42, 140N,  813W,  80,  992, XX,  64, NEQ,   30,   34,   26,   30, 
AL, 96, 2011102200, 03, GFDT,  48, 146N,  816W,  87,  990, XX,  34, NEQ,   82,   89,   80,   75, 
AL, 96, 2011102200, 03, GFDT,  48, 146N,  816W,  87,  990, XX,  50, NEQ,   53,   54,   42,   42, 
AL, 96, 2011102200, 03, GFDT,  48, 146N,  816W,  87,  990, XX,  64, NEQ,   35,   43,   31,   32, 
AL, 96, 2011102200, 03, GFDT,  54, 150N,  819W,  92,  988, XX,  34, NEQ,   90,  102,   89,   88, 
AL, 96, 2011102200, 03, GFDT,  54, 150N,  819W,  92,  988, XX,  50, NEQ,   55,   55,   49,   51, 
AL, 96, 2011102200, 03, GFDT,  54, 150N,  819W,  92,  988, XX,  64, NEQ,   39,   39,   38,   36, 
AL, 96, 2011102200, 03, GFDT,  60, 153N,  824W,  93,  986, XX,  34, NEQ,   93,   94,  104,   94, 
AL, 96, 2011102200, 03, GFDT,  60, 153N,  824W,  93,  986, XX,  50, NEQ,   57,   48,   48,   56, 
AL, 96, 2011102200, 03, GFDT,  60, 153N,  824W,  93,  986, XX,  64, NEQ,   40,   39,   40,   41, 
AL, 96, 2011102200, 03, GFDT,  66, 155N,  830W,  99,  986, XX,  34, NEQ,  110,   92,   51,  102, 
AL, 96, 2011102200, 03, GFDT,  66, 155N,  830W,  99,  986, XX,  50, NEQ,   54,   54,   47,   55, 
AL, 96, 2011102200, 03, GFDT,  66, 155N,  830W,  99,  986, XX,  64, NEQ,   40,   41,   38,   41, 
AL, 96, 2011102200, 03, GFDT,  72, 155N,  834W,  99,  985, XX,  34, NEQ,   91,   82,   40,   95, 
AL, 96, 2011102200, 03, GFDT,  72, 155N,  834W,  99,  985, XX,  50, NEQ,   52,   55,   34,   55, 
AL, 96, 2011102200, 03, GFDT,  72, 155N,  834W,  99,  985, XX,  64, NEQ,   42,   41,   31,   42, 
AL, 96, 2011102200, 03, GFDT,  78, 155N,  839W,  90,  986, XX,  34, NEQ,  103,   64,   32,  100, 
AL, 96, 2011102200, 03, GFDT,  78, 155N,  839W,  90,  986, XX,  50, NEQ,   53,   38,   20,   52, 
AL, 96, 2011102200, 03, GFDT,  78, 155N,  839W,  90,  986, XX,  64, NEQ,   41,   36,    0,   42, 
AL, 96, 2011102200, 03, GFDT,  84, 154N,  845W,  78,  990, XX,  34, NEQ,   86,   66,   28,  199, 
AL, 96, 2011102200, 03, GFDT,  84, 154N,  845W,  78,  990, XX,  50, NEQ,   55,   37,    0,   54, 
AL, 96, 2011102200, 03, GFDT,  84, 154N,  845W,  78,  990, XX,  64, NEQ,   37,    0,    0,   43, 
AL, 96, 2011102200, 03, GFDT,  90, 154N,  851W,  59,  993, XX,  34, NEQ,   73,    0,    0,   65, 
AL, 96, 2011102200, 03, GFDT,  90, 154N,  851W,  59,  993, XX,  50, NEQ,   47,    0,    0,   38, 
AL, 96, 2011102200, 03, GFDT,  96, 155N,  855W,  61,  995, XX,  34, NEQ,   65,    0,    0,   61, 
AL, 96, 2011102200, 03, GFDT,  96, 155N,  855W,  61,  995, XX,  50, NEQ,   37,    0,    0,   37, 
AL, 96, 2011102200, 03, GFDT, 102, 157N,  860W,  54,  995, XX,  34, NEQ,   72,    0,    0,   76, 
AL, 96, 2011102200, 03, GFDT, 102, 157N,  860W,  54,  995, XX,  50, NEQ,    0,    0,    0,   34, 
AL, 96, 2011102200, 03, GFDT, 108, 160N,  868W,  61,  996, XX,  34, NEQ,   66,    0,   20,   70, 
AL, 96, 2011102200, 03, GFDT, 108, 160N,  868W,  61,  996, XX,  50, NEQ,   32,    0,    0,   40, 
AL, 96, 2011102200, 03, GFDT, 114, 160N,  875W,  55,  996, XX,  34, NEQ,   57,   27,   44,   58, 
AL, 96, 2011102200, 03, GFDT, 114, 160N,  875W,  55,  996, XX,  50, NEQ,   21,    0,    0,   27, 
AL, 96, 2011102200, 03, GFDT, 120, 160N,  881W,  45,  996, XX,  34, NEQ,   42,   24,   13,   20, 
AL, 96, 2011102200, 03, GFDT, 126, 160N,  884W,  36,  996, XX,  34, NEQ,   40,   25,    0,    0, 
AL, 96, 2011102200, 03, GFTI,   0, 127N,  807W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI,  12, 122N,  809W,  27,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI,  24, 126N,  805W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI,  36, 135N,  800W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI,  48, 143N,  800W,  28,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI,  60, 149N,  800W,  28,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI,  72, 156N,  807W,  31,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI,  84, 161N,  821W,  34,    0,   ,  34, NEQ,   52,    0,    5,   24, 
AL, 96, 2011102200, 03, GFTI,  96, 162N,  838W,  37,    0,   ,  34, NEQ,   70,   16,   20,   65, 
AL, 96, 2011102200, 03, GFTI, 108, 163N,  854W,  39,    0,   ,  34, NEQ,   66,   28,    5,   55, 
AL, 96, 2011102200, 03, GFTI, 120, 164N,  867W,  34,    0,   ,  34, NEQ,   67,    0,    0,    0, 
AL, 96, 2011102200, 03, GFTI, 132, 166N,  878W,  23,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, GHMI,   0, 127N,  807W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, HWFI,   0, 127N,  807W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, HWFI,  12, 125N,  805W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, HWFI,  24, 135N,  802W,  40,    0,   ,  34, NEQ,   48,  100,   61,   23, 
AL, 96, 2011102200, 03, HWFI,  36, 146N,  804W,  54,    0,   ,  34, NEQ,   79,   80,   88,   60, 
AL, 96, 2011102200, 03, HWFI,  36, 146N,  804W,  54,    0,   ,  50, NEQ,   40,   39,   26,   24, 
AL, 96, 2011102200, 03, HWFI,  48, 158N,  809W,  73,    0,   ,  34, NEQ,   95,   88,  112,   86, 
AL, 96, 2011102200, 03, HWFI,  48, 158N,  809W,  73,    0,   ,  50, NEQ,   55,   56,   49,   49, 
AL, 96, 2011102200, 03, HWFI,  48, 158N,  809W,  73,    0,   ,  64, NEQ,   35,   36,   32,   27, 
AL, 96, 2011102200, 03, HWFI,  60, 166N,  818W,  88,    0,   ,  34, NEQ,  104,   99,  152,  110, 
AL, 96, 2011102200, 03, HWFI,  60, 166N,  818W,  88,    0,   ,  50, NEQ,   67,   67,   63,   60, 
AL, 96, 2011102200, 03, HWFI,  60, 166N,  818W,  88,    0,   ,  64, NEQ,   50,   49,   46,   47, 
AL, 96, 2011102200, 03, HWFI,  72, 173N,  826W,  94,    0,   ,  34, NEQ,  116,  108,  159,  123, 
AL, 96, 2011102200, 03, HWFI,  72, 173N,  826W,  94,    0,   ,  50, NEQ,   74,   73,   74,   67, 
AL, 96, 2011102200, 03, HWFI,  72, 173N,  826W,  94,    0,   ,  64, NEQ,   57,   56,   50,   53, 
AL, 96, 2011102200, 03, HWFI,  84, 179N,  836W,  99,    0,   ,  34, NEQ,  126,  111,  166,  127, 
AL, 96, 2011102200, 03, HWFI,  84, 179N,  836W,  99,    0,   ,  50, NEQ,   82,   81,   80,   72, 
AL, 96, 2011102200, 03, HWFI,  84, 179N,  836W,  99,    0,   ,  64, NEQ,   63,   62,   52,   56, 
AL, 96, 2011102200, 03, HWFI,  96, 187N,  845W, 103,    0,   ,  34, NEQ,  127,  118,  154,  129, 
AL, 96, 2011102200, 03, HWFI,  96, 187N,  845W, 103,    0,   ,  50, NEQ,   87,   84,   74,   76, 
AL, 96, 2011102200, 03, HWFI,  96, 187N,  845W, 103,    0,   ,  64, NEQ,   67,   64,   54,   59, 
AL, 96, 2011102200, 03, HWFI, 108, 195N,  852W, 104,    0,   ,  34, NEQ,  130,  124,  140,  122, 
AL, 96, 2011102200, 03, HWFI, 108, 195N,  852W, 104,    0,   ,  50, NEQ,   90,   88,   73,   79, 
AL, 96, 2011102200, 03, HWFI, 108, 195N,  852W, 104,    0,   ,  64, NEQ,   68,   63,   57,   61, 
AL, 96, 2011102200, 03, HWFI, 120, 205N,  858W, 103,    0,   ,  34, NEQ,  131,  120,  126,  122, 
AL, 96, 2011102200, 03, HWFI, 120, 205N,  858W, 103,    0,   ,  50, NEQ,   87,   83,   77,   83, 
AL, 96, 2011102200, 03, HWFI, 120, 205N,  858W, 103,    0,   ,  64, NEQ,   67,   67,   59,   63, 
AL, 96, 2011102200, 03, HWFI, 132, 217N,  863W, 101,    0,   ,  34, NEQ,  129,  106,  113,  130, 
AL, 96, 2011102200, 03, HWFI, 132, 217N,  863W, 101,    0,   ,  50, NEQ,   81,   71,   86,   87, 
AL, 96, 2011102200, 03, HWFI, 132, 217N,  863W, 101,    0,   ,  64, NEQ,   63,   43,   59,   63, 
AL, 96, 2011102200, 03, HWRF,   0, 127N,  807W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, HWRF,   6, 123N,  807W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102200, 03, HWRF,  12, 123N,  805W,  37, 1003, XX,  34, NEQ,    0,   69,    0,    0, 
AL, 96, 2011102200, 03, HWRF,  18, 130N,  804W,  46,  999, XX,  34, NEQ,   84,  105,    0,    0, 
AL, 96, 2011102200, 03, HWRF,  24, 134N,  804W,  38,  998, XX,  34, NEQ,    0,   91,   82,   52, 
AL, 96, 2011102200, 03, HWRF,  30, 138N,  805W,  40,  994, XX,  34, NEQ,   67,   73,   62,   62, 
AL, 96, 2011102200, 03, HWRF,  36, 144N,  807W,  50,  992, XX,  34, NEQ,   88,   90,  100,   68, 
AL, 96, 2011102200, 03, HWRF,  36, 144N,  807W,  50,  992, XX,  50, NEQ,   42,    0,    0,    0, 
AL, 96, 2011102200, 03, HWRF,  42, 150N,  809W,  66,  981, XX,  34, NEQ,   89,   95,   94,   78, 
AL, 96, 2011102200, 03, HWRF,  42, 150N,  809W,  66,  981, XX,  50, NEQ,   48,   53,   37,   32, 
AL, 96, 2011102200, 03, HWRF,  42, 150N,  809W,  66,  981, XX,  64, NEQ,    0,   42,    0,    0, 
AL, 96, 2011102200, 03, HWRF,  48, 155N,  812W,  75,  973, XX,  34, NEQ,   97,  100,  101,   93, 
AL, 96, 2011102200, 03, HWRF,  48, 155N,  812W,  75,  973, XX,  50, NEQ,   59,   61,   46,   47, 
AL, 96, 2011102200, 03, HWRF,  48, 155N,  812W,  75,  973, XX,  64, NEQ,   42,   38,   31,   35, 
AL, 96, 2011102200, 03, HWRF,  54, 159N,  816W,  77,  965, XX,  34, NEQ,  102,  111,  132,  102, 
AL, 96, 2011102200, 03, HWRF,  54, 159N,  816W,  77,  965, XX,  50, NEQ,   67,   61,   57,   57, 
AL, 96, 2011102200, 03, HWRF,  54, 159N,  816W,  77,  965, XX,  64, NEQ,   50,   43,   40,   42, 
AL, 96, 2011102200, 03, HWRF,  60, 162N,  819W,  90,  958, XX,  34, NEQ,  112,  121,  156,  132, 
AL, 96, 2011102200, 03, HWRF,  60, 162N,  819W,  90,  958, XX,  50, NEQ,   65,   67,   68,   67, 
AL, 96, 2011102200, 03, HWRF,  60, 162N,  819W,  90,  958, XX,  64, NEQ,   50,   50,   46,   47, 
AL, 96, 2011102200, 03, HWRF,  66, 166N,  823W,  98,  948, XX,  34, NEQ,  115,  124,  151,  144, 
AL, 96, 2011102200, 03, HWRF,  66, 166N,  823W,  98,  948, XX,  50, NEQ,   70,   74,   86,   69, 
AL, 96, 2011102200, 03, HWRF,  66, 166N,  823W,  98,  948, XX,  64, NEQ,   58,   55,   53,   51, 
AL, 96, 2011102200, 03, HWRF,  72, 169N,  826W, 101,  945, XX,  34, NEQ,  123,  113,  164,  147, 
AL, 96, 2011102200, 03, HWRF,  72, 169N,  826W, 101,  945, XX,  50, NEQ,   75,   76,   94,   69, 
AL, 96, 2011102200, 03, HWRF,  72, 169N,  826W, 101,  945, XX,  64, NEQ,   59,   56,   49,   55, 
AL, 96, 2011102200, 03, HWRF,  78, 171N,  832W, 106,  940, XX,  34, NEQ,  122,  108,  181,  156, 
AL, 96, 2011102200, 03, HWRF,  78, 171N,  832W, 106,  940, XX,  50, NEQ,   81,   80,   80,   71, 
AL, 96, 2011102200, 03, HWRF,  78, 171N,  832W, 106,  940, XX,  64, NEQ,   64,   58,   51,   58, 
AL, 96, 2011102200, 03, HWRF,  84, 174N,  837W, 108,  938, XX,  34, NEQ,  125,  119,  173,  131, 
AL, 96, 2011102200, 03, HWRF,  84, 174N,  837W, 108,  938, XX,  50, NEQ,   84,   84,   82,   72, 
AL, 96, 2011102200, 03, HWRF,  84, 174N,  837W, 108,  938, XX,  64, NEQ,   63,   63,   52,   56, 
